frame num,person id,bb_xmin,bb_ymin,bb_height,bb_width,age_min,age_max,age_actual,gender
663,523,470,48,47,61,27,29,29,F
664,495,568,1,38,50,40,45,44,M
664,519,491,159,72,68,28,30,30,M
664,523,447,57,48,63,31,34,34,F
665,495,566,1,39,50,36,39,38,M
665,519,497,157,71,67,29,31,31,M
665,523,439,60,48,63,34,35,35,F
665,526,565,61,41,57,34,36,36,M
666,495,570,1,38,50,34,36,36,M
666,519,517,154,74,72,29,31,31,M
666,523,416,59,48,65,27,29,29,F
666,527,20,126,40,100,26,28,28,M
667,495,571,1,39,50,38,41,40,M
667,519,541,147,72,70,35,37,37,M
667,523,393,58,50,67,34,35,35,F
668,495,573,1,35,47,35,39,38,M
668,519,556,142,66,66,35,38,37,M
668,523,377,66,48,65,34,35,35,F
669,519,557,142,64,63,31,34,34,M
669,523,365,72,47,65,31,33,32,F
670,519,547,137,63,63,31,34,34,M
670,523,350,76,48,65,31,34,34,F
670,535,172,173,70,86,25,27,27,M
670,536,412,83,52,71,39,42,41,M
670,508,26,321,75,96,25,25,26,F
671,519,543,136,62,62,34,36,36,M
671,523,345,77,48,65,31,34,34,F
671,535,176,172,69,85,27,28,28,M
671,536,409,84,52,70,34,36,36,M
671,538,89,388,88,105,28,29,30,F
671,539,235,112,69,85,28,29,30,M
671,508,25,322,77,97,25,27,27,F
672,519,537,126,65,66,44,49,47,M
672,523,318,101,56,76,31,34,34,M
672,535,200,165,67,82,23,25,26,M
672,536,389,88,49,68,30,33,32,M
672,538,94,333,84,101,29,31,31,F
673,519,537,120,67,69,34,37,36,M
673,523,286,98,52,70,26,28,28,M
673,535,239,161,65,79,25,26,26,M
673,536,365,96,57,76,27,29,29,M
674,519,549,117,66,68,35,39,38,M
674,535,288,160,60,72,27,29,29,M
674,536,335,97,53,71,35,38,38,M
674,539,233,87,57,71,26,27,27,M
675,519,559,108,65,68,32,34,35,M
675,535,336,155,64,77,24,25,26,M
675,536,307,101,54,73,33,35,35,M
675,545,140,471,107,117,31,34,33,M
675,548,415,94,67,78,27,28,28,M
675,539,212,94,55,68,26,28,28,M
676,519,568,104,62,64,35,39,38,M
676,535,372,152,62,76,25,27,27,M
676,536,292,110,53,71,28,30,30,M
676,545,187,494,113,124,29,31,30,M
676,548,435,85,66,77,25,27,27,M
676,539,190,101,54,68,29,31,31,M
677,519,571,102,61,64,38,42,40,M
677,535,382,151,63,76,28,30,30,M
677,536,287,113,54,70,30,33,32,M
677,545,203,502,114,126,27,28,28,F
677,548,442,82,66,77,28,30,30,M
677,539,183,103,55,69,29,31,31,F
677,551,356,369,85,113,25,25,26,F
677,552,455,480,91,124,34,36,36,M
678,519,575,103,58,61,35,38,37,M
678,535,386,150,61,72,27,28,28,M
678,536,276,112,57,73,29,30,30,M
678,545,234,515,116,127,26,27,28,F
678,548,460,79,65,76,25,27,27,M
678,539,164,102,56,71,25,26,26,M
678,551,392,381,85,113,25,27,27,F
678,552,493,494,93,127,30,32,32,M
679,519,585,96,55,58,38,42,40,M
679,535,392,142,56,66,29,32,32,M
679,536,256,117,58,74,34,36,36,M
679,545,245,553,118,130,29,32,32,M
679,548,484,78,64,74,27,28,28,M
679,539,141,114,55,70,25,26,26,F
679,551,435,408,89,117,30,33,32,M
679,552,526,533,98,134,28,30,30,M
680,519,602,95,58,62,33,34,35,M
680,535,408,139,54,64,25,27,27,M
680,536,224,123,57,73,30,33,32,F
680,545,238,584,117,130,31,33,32,M
680,548,504,70,63,73,29,31,31,M
680,551,466,428,92,122,27,29,29,F
680,552,551,555,105,143,0,0,1,F
680,538,98,128,61,74,26,27,28,F
681,535,432,134,56,67,21,24,24,M
681,536,200,128,59,76,26,27,28,F
681,548,517,64,62,73,32,34,35,M
681,551,485,464,94,124,28,30,30,F
681,538,75,116,61,75,26,27,28,F
681,495,566,1,38,50,37,40,40,M
682,535,455,128,55,64,26,27,28,M
682,536,204,146,56,72,29,31,31,F
682,548,525,68,61,71,25,26,26,M
682,551,491,488,98,130,27,28,28,F
682,538,58,120,62,76,27,28,28,F
682,495,563,1,41,54,34,36,36,M
683,535,462,126,55,63,28,30,30,M
683,536,207,153,55,70,31,34,34,F
683,548,527,69,61,71,25,27,27,M
683,551,493,496,99,132,27,28,28,F
683,538,52,122,62,77,25,27,27,F
683,495,563,1,42,56,38,41,40,M
683,553,80,318,96,126,35,38,38,M
684,535,469,127,55,63,28,29,30,M
684,536,215,147,58,75,26,27,28,F
684,548,534,53,66,78,27,28,28,M
684,551,496,532,102,136,28,29,29,M
684,538,43,133,62,78,27,28,28,M
684,553,121,314,102,133,27,29,29,M
685,535,466,123,53,61,25,26,26,M
685,536,218,149,60,76,31,34,33,F
685,548,552,44,66,80,26,27,28,M
685,551,489,562,109,144,29,30,30,F
685,538,34,135,64,80,28,29,30,F
685,553,153,346,105,137,31,33,32,M
686,535,470,112,55,63,24,25,26,M
686,536,211,164,61,78,33,34,35,F
686,538,24,143,63,80,27,28,28,F
686,553,156,365,108,141,28,29,30,M
687,535,490,110,53,60,26,27,28,M
687,536,202,169,62,79,28,30,30,F
687,495,575,1,37,49,46,52,50,M
687,553,155,381,112,148,31,34,33,M
687,523,3,175,61,81,16,23,22,F
688,535,521,102,58,67,26,28,28,M
688,536,201,171,65,83,30,32,32,F
688,495,576,1,37,49,37,40,40,M
688,553,154,424,115,153,33,34,35,M
689,535,532,100,59,69,27,29,29,M
689,536,201,172,66,84,29,32,32,F
689,495,576,1,37,50,46,51,50,M
689,553,153,440,117,154,27,29,29,M
689,555,842,312,113,114,51,57,54,M
690,535,557,95,61,71,27,29,29,M
690,536,211,176,70,91,25,25,26,M
690,553,138,453,121,161,27,28,28,M
690,555,788,311,111,113,41,46,45,M
691,535,583,89,54,63,28,30,30,M
691,536,219,182,72,93,24,25,26,M
691,495,578,1,35,48,31,34,34,M
691,553,88,481,128,169,27,29,29,F
691,555,710,308,110,111,40,45,44,M
692,535,612,82,47,54,28,30,30,M
692,536,209,204,70,90,28,30,30,M
692,555,635,291,109,112,40,44,44,M
692,526,575,33,47,66,26,27,28,M
693,536,182,214,70,89,30,33,32,M
693,555,577,282,107,110,31,34,34,F
693,526,564,30,47,65,29,31,30,M
694,536,156,231,68,85,29,31,31,M
694,555,521,282,106,109,36,39,39,M
695,536,146,238,68,83,27,29,29,M
695,555,504,282,106,109,31,34,34,M
697,495,571,1,39,53,49,55,53,M
697,536,92,248,78,98,44,49,47,M
697,555,422,263,108,113,50,57,54,M
698,536,66,264,83,104,39,44,43,M
698,555,368,268,100,105,44,49,47,M
699,536,31,287,83,104,49,55,53,M
700,536,2,300,78,99,48,53,52,M
700,555,258,261,99,106,36,39,38,M
701,555,240,261,99,106,32,34,35,M
702,559,872,442,67,123,39,43,41,M
702,555,203,263,96,105,45,50,49,M
703,555,158,256,95,105,37,40,40,M
704,555,107,256,94,105,41,46,45,M
704,561,517,95,54,71,30,33,32,M
705,555,58,258,97,107,35,39,38,M
705,561,531,104,55,72,29,31,31,M
706,555,12,264,96,107,34,35,35,M
706,561,545,102,57,75,27,28,28,M
706,563,563,371,104,117,44,49,47,M
707,561,549,101,58,76,27,28,28,M
707,563,555,370,105,117,49,54,52,M
708,561,553,109,60,79,27,29,29,M
708,563,518,354,108,121,34,36,36,M
709,563,468,337,100,110,34,35,35,M
710,563,405,338,93,102,27,29,29,M
710,561,558,117,61,79,25,27,27,M
711,563,334,338,92,100,29,31,32,M
711,561,565,131,62,81,26,28,28,M
712,563,271,328,98,107,34,35,35,M
712,561,576,135,62,82,26,27,28,M
712,495,567,2,40,57,79,79,80,M
713,563,251,325,100,108,32,34,34,M
713,561,580,137,62,81,27,29,29,M
713,495,567,2,40,57,79,79,80,M
714,561,587,142,62,81,26,28,28,M
715,561,596,159,62,81,31,34,34,M
715,563,156,330,99,107,35,37,37,M
715,495,567,2,38,53,42,47,45,M
716,561,600,165,63,81,29,31,30,M
716,563,99,322,107,117,31,34,34,M
717,561,611,168,66,85,27,29,29,F
717,563,53,320,114,126,29,31,31,M
718,561,631,186,70,87,31,33,32,M
718,563,16,328,116,131,44,48,46,M
718,495,571,1,37,52,54,64,59,F
719,561,639,192,71,89,31,34,34,M
719,563,4,332,115,133,39,42,41,M
719,567,389,127,46,56,37,39,40,M
719,568,556,63,50,76,34,36,36,M
719,495,572,1,37,52,59,72,65,F
720,561,659,193,72,89,25,27,27,F
720,567,360,119,53,66,41,46,45,M
720,568,549,81,46,69,39,44,42,M
721,561,674,198,74,92,26,28,28,M
721,567,323,121,58,72,42,46,45,F
722,561,683,215,77,94,30,33,32,F
722,567,277,123,58,73,39,44,42,M
722,568,526,87,42,64,40,44,43,M
723,561,696,228,76,93,28,30,30,M
723,567,231,127,57,70,35,38,37,M
723,568,520,101,43,64,33,34,35,M
724,561,701,232,76,93,27,28,28,F
724,567,216,128,57,70,35,39,38,M
724,568,518,105,44,65,35,38,37,M
